,formattedAddress,location,rating,regularOpeningHours,businessStatus,userRatingCount,displayName,primaryTypeDisplayName,postalAddress,priceRange,websiteUri
609,"415 x, C. 46 57 y 55D, Francisco de Montejo, 97203 Mérida, Yuc., Mexico","{'latitude': 21.024356299999997, 'longitude': -89.6468597}",4.6,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 17, 'minute': 30}, 'close': {'day': 0, 'hour': 23, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 23, 'minute': 0}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 23, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 5:30\u2009–\u200911:00\u202fPM'], 'nextOpenTime': '2025-10-22T14:00:00Z'}",OPERATIONAL,21.0,"{'text': 'Pamora Bakery', 'languageCode': 'es'}","{'text': 'Bakery', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97203', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Francisco de Montejo', 'addressLines': ['415 x', 'C. 46 57 y 55D']}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",https://www.instagram.com/pamorabakery?igsh=cHBxMm9jeXIxZjQ3
610,"C. 57A 328-x52 y 54, Francisco de Montejo, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0251836, 'longitude': -89.65089429999999}",4.7,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 8, 'minute': 30}, 'close': {'day': 1, 'hour': 13, 'minute': 0}}, {'open': {'day': 1, 'hour': 15, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 30}, 'close': {'day': 2, 'hour': 13, 'minute': 0}}, {'open': {'day': 2, 'hour': 15, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 30}, 'close': {'day': 3, 'hour': 13, 'minute': 0}}, {'open': {'day': 3, 'hour': 15, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 30}, 'close': {'day': 4, 'hour': 13, 'minute': 0}}, {'open': {'day': 4, 'hour': 15, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 30}, 'close': {'day': 5, 'hour': 13, 'minute': 0}}, {'open': {'day': 5, 'hour': 15, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 8, 'minute': 30}, 'close': {'day': 6, 'hour': 13, 'minute': 0}}, {'open': {'day': 6, 'hour': 15, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20099:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20099:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20099:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20099:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20099:00\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20091:00\u202fPM, 3:00\u2009–\u20099:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2025-10-22T14:30:00Z'}",OPERATIONAL,35.0,"{'text': 'BENDITA por Milián Exquisitè', 'languageCode': 'en'}","{'text': 'Bakery', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97203', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Francisco de Montejo', 'addressLines': ['C. 57A 328-x52 y 54']}",,
611,"C. 59 200-por 42 y 44, Francisco de Montejo, 97203 Mérida, Yuc., Mexico","{'latitude': 21.022339799999997, 'longitude': -89.64445570000001}",4.7,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 16, 'minute': 0}, 'close': {'day': 1, 'hour': 20, 'minute': 0}}, {'open': {'day': 2, 'hour': 16, 'minute': 0}, 'close': {'day': 2, 'hour': 20, 'minute': 0}}, {'open': {'day': 3, 'hour': 16, 'minute': 0}, 'close': {'day': 3, 'hour': 20, 'minute': 0}}, {'open': {'day': 4, 'hour': 16, 'minute': 0}, 'close': {'day': 4, 'hour': 20, 'minute': 0}}, {'open': {'day': 5, 'hour': 16, 'minute': 0}, 'close': {'day': 5, 'hour': 20, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 4:00\u2009–\u20098:00\u202fPM', 'Tuesday: 4:00\u2009–\u20098:00\u202fPM', 'Wednesday: 4:00\u2009–\u20098:00\u202fPM', 'Thursday: 4:00\u2009–\u20098:00\u202fPM', 'Friday: 4:00\u2009–\u20098:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed'], 'nextOpenTime': '2025-10-22T22:00:00Z'}",OPERATIONAL,13.0,"{'text': 'Macu - Café y otras Delicias', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97203', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Francisco de Montejo', 'addressLines': ['C. 59 200-por 42 y 44']}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
612,"Calle 11 D 238-x 26 a y Cerrada, Villas del Prado Chuburná, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0223887, 'longitude': -89.64018109999999}",5.0,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 9, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 30}}, {'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 10, 'minute': 0}}, {'open': {'day': 1, 'hour': 13, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 30}}, {'open': {'day': 2, 'hour': 7, 'minute': 30}, 'close': {'day': 2, 'hour': 10, 'minute': 0}}, {'open': {'day': 2, 'hour': 13, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 30}}, {'open': {'day': 3, 'hour': 7, 'minute': 30}, 'close': {'day': 3, 'hour': 10, 'minute': 0}}, {'open': {'day': 3, 'hour': 13, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 30}}, {'open': {'day': 4, 'hour': 7, 'minute': 30}, 'close': {'day': 4, 'hour': 10, 'minute': 0}}, {'open': {'day': 4, 'hour': 13, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 30}}, {'open': {'day': 5, 'hour': 7, 'minute': 30}, 'close': {'day': 5, 'hour': 10, 'minute': 0}}, {'open': {'day': 5, 'hour': 13, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 30}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 18, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:00\u2009–\u200910:00\u202fAM, 1:00\u2009–\u200910:30\u202fPM', 'Tuesday: 7:30\u2009–\u200910:00\u202fAM, 1:00\u2009–\u200910:30\u202fPM', 'Wednesday: 7:30\u2009–\u200910:00\u202fAM, 1:00\u2009–\u200910:30\u202fPM', 'Thursday: 7:30\u2009–\u200910:00\u202fAM, 1:00\u2009–\u200910:30\u202fPM', 'Friday: 7:30\u2009–\u200910:00\u202fAM, 1:00\u2009–\u200910:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20099:30\u202fPM'], 'nextOpenTime': '2025-10-22T13:30:00Z'}",OPERATIONAL,1.0,"{'text': 'Dani´s Brew Cafetería y Crepería', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97203', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Villas del Prado Chuburná', 'addressLines': ['Calle 11 D 238-x 26 a y Cerrada']}",,https://www.instagram.com/danis_brew?igsh=MXB2cDgzeHkwdDk5cA%3D%3D&utm_source=qr
613,"C. 50 289, Paseos del Conquistador, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0229087, 'longitude': -89.650173}",4.9,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 16, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 0}}, {'open': {'day': 2, 'hour': 16, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 16, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 16, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 9, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 4:00\u2009–\u20099:00\u202fPM', 'Tuesday: 4:00\u2009–\u20099:00\u202fPM', 'Wednesday: 4:00\u2009–\u20099:00\u202fPM', 'Thursday: Closed', 'Friday: 4:00\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2025-10-22T22:00:00Z'}",OPERATIONAL,7.0,"{'text': 'Xian Coffee', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97203', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Paseos del Conquistador', 'addressLines': ['C. 50 289']}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
614,"Av. Mérida 2000 343-por 19 y 21, Terranova, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0189391, 'longitude': -89.6511664}",4.8,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 7, 'minute': 30}, 'close': {'day': 1, 'hour': 15, 'minute': 0}}, {'open': {'day': 2, 'hour': 7, 'minute': 30}, 'close': {'day': 2, 'hour': 15, 'minute': 0}}, {'open': {'day': 3, 'hour': 7, 'minute': 30}, 'close': {'day': 3, 'hour': 15, 'minute': 0}}, {'open': {'day': 4, 'hour': 7, 'minute': 30}, 'close': {'day': 4, 'hour': 15, 'minute': 0}}, {'open': {'day': 5, 'hour': 7, 'minute': 30}, 'close': {'day': 5, 'hour': 15, 'minute': 0}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 15, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 7:30\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2025-10-22T13:30:00Z'}",OPERATIONAL,5.0,"{'text': 'Green Station Juice Bar & Salads Terranova', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97203', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Terranova', 'addressLines': ['Av. Mérida 2000 343-por 19 y 21']}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
615,"C. 30 263, El Prado Chuburná, 97203 Mérida, Yuc., Mexico","{'latitude': 21.0216469, 'longitude': -89.6426963}",3.8,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 13, 'minute': 0}}, {'open': {'day': 1, 'hour': 16, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 13, 'minute': 0}}, {'open': {'day': 2, 'hour': 16, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 13, 'minute': 0}}, {'open': {'day': 3, 'hour': 16, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 13, 'minute': 0}}, {'open': {'day': 4, 'hour': 16, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 13, 'minute': 0}}, {'open': {'day': 5, 'hour': 16, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 17, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 4:00\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 4:00\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 4:00\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 4:00\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 4:00\u2009–\u20099:00\u202fPM', 'Saturday: 5:00\u2009–\u20099:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2025-10-22T14:00:00Z'}",OPERATIONAL,23.0,"{'text': 'Cafetería Hadass Francisco de Montejo | Hada´ss Coffeshop y Helados | Café Hadass | Ice Cream y nieves en Chuburna, Mérida', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97203', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'El Prado Chuburná', 'addressLines': ['C. 30 263']}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",https://www.instagram.com/hadass.coffeeshop/
616,"C. 60 77-por 15 y 15 A Col, Felipe Carrillo Puerto, 97205 Mérida, Yuc., Mexico","{'latitude': 21.016821, 'longitude': -89.624905}",4.4,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 8, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 1, 'hour': 7, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 7, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 7, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 7, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 7, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 7, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2025-10-22T13:00:00Z'}",OPERATIONAL,1158.0,"{'text': 'The Italian Coffee', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97205', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Felipe Carrillo Puerto', 'addressLines': ['C. 60 77-por 15 y 15 A Col']}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",https://www.italiancoffeeyucatan.com/
617,"C. 18 84, Chuburná de Hidalgo, 97205 Mérida, Yuc., Mexico","{'latitude': 21.016607099999998, 'longitude': -89.6295262}",5.0,,OPERATIONAL,6.0,"{'text': 'Nicomolina', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97205', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Chuburná de Hidalgo', 'addressLines': ['C. 18 84']}",,
618,"C. 13 por 22 y 24, Chuburná Inn II, 97208 Mérida, Yuc., Mexico","{'latitude': 21.0201119, 'longitude': -89.6354051}",,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 18, 'minute': 0}, 'close': {'day': 1, 'hour': 0, 'minute': 0}}, {'open': {'day': 1, 'hour': 18, 'minute': 0}, 'close': {'day': 2, 'hour': 0, 'minute': 0}}, {'open': {'day': 2, 'hour': 18, 'minute': 0}, 'close': {'day': 3, 'hour': 0, 'minute': 0}}, {'open': {'day': 4, 'hour': 18, 'minute': 0}, 'close': {'day': 5, 'hour': 0, 'minute': 0}}, {'open': {'day': 5, 'hour': 18, 'minute': 0}, 'close': {'day': 6, 'hour': 0, 'minute': 0}}, {'open': {'day': 6, 'hour': 18, 'minute': 0}, 'close': {'day': 0, 'hour': 0, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: Closed', 'Thursday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 6:00\u202fPM\u2009–\u200912:00\u202fAM'], 'nextCloseTime': '2025-10-22T06:00:00Z'}",OPERATIONAL,,"{'text': 'MARQUESITAS YIREH', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97208', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Chuburná Inn II', 'addressLines': ['C. 13 por 22 y 24']}",,
619,"Bulevares de Chuburná, 97205 Mérida, Yuc., Mexico","{'latitude': 21.015569300000003, 'longitude': -89.6357933}",3.3,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 12, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 1, 'hour': 12, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 12, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 12, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 11, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 12, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 11, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 12:00\u2009–\u200910:00\u202fPM', 'Tuesday: 12:00\u2009–\u200910:00\u202fPM', 'Wednesday: 12:00\u2009–\u200910:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 12:00\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 12:00\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2025-10-22T18:00:00Z'}",OPERATIONAL,35.0,"{'text': 'Express FOOD', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97205', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Bulevares de Chuburná'}",,
620,"Calle 49 308, Villas la Hacienda, 97119 Mérida, Yuc., Mexico","{'latitude': 21.0206677, 'longitude': -89.6113838}",4.7,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 30}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 30}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 30}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 30}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 30}}, {'open': {'day': 6, 'hour': 9, 'minute': 0}, 'close': {'day': 6, 'hour': 14, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2025-10-22T14:00:00Z'}",OPERATIONAL,128.0,"{'text': 'Atentamente - Jornada de Café', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97119', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Villas la Hacienda', 'addressLines': ['Calle 49 308']}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",http://www.atentamente.cafe/
621,"Av. Cámara de Comercio 309, Benito Juárez Nte., 97119 Mérida, Yuc., Mexico","{'latitude': 21.0203606, 'longitude': -89.61489209999999}",4.6,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 7, 'minute': 30}, 'close': {'day': 0, 'hour': 23, 'minute': 30}}, {'open': {'day': 1, 'hour': 7, 'minute': 30}, 'close': {'day': 1, 'hour': 23, 'minute': 30}}, {'open': {'day': 2, 'hour': 7, 'minute': 30}, 'close': {'day': 2, 'hour': 23, 'minute': 30}}, {'open': {'day': 3, 'hour': 7, 'minute': 30}, 'close': {'day': 3, 'hour': 23, 'minute': 30}}, {'open': {'day': 4, 'hour': 7, 'minute': 30}, 'close': {'day': 4, 'hour': 23, 'minute': 30}}, {'open': {'day': 5, 'hour': 7, 'minute': 30}, 'close': {'day': 5, 'hour': 23, 'minute': 30}}, {'open': {'day': 6, 'hour': 7, 'minute': 30}, 'close': {'day': 6, 'hour': 23, 'minute': 30}}], 'weekdayDescriptions': ['Monday: 7:30\u202fAM\u2009–\u200911:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u200911:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u200911:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u200911:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u200911:30\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u200911:30\u202fPM'], 'nextCloseTime': '2025-10-22T05:30:00Z'}",OPERATIONAL,27.0,"{'text': 'Dunkin', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97119', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Benito Juárez Norte', 'addressLines': ['Av. Cámara de Comercio 309']}","{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}",
622,"Prol. Paseo Montejo 331, Benito Juárez Nte., 97119 Mérida, Yuc., Mexico","{'latitude': 21.0201229, 'longitude': -89.61984199999999}",4.3,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 8, 'minute': 0}, 'close': {'day': 0, 'hour': 18, 'minute': 0}}, {'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 20, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 20, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 20, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 20, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 20, 'minute': 0}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 20, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20096:00\u202fPM'], 'nextOpenTime': '2025-10-22T14:00:00Z'}",OPERATIONAL,170.0,"{'text': 'Luun Brunch & Coffee', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97119', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Benito Juárez Norte', 'addressLines': ['Prol. Paseo Montejo 331']}","{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}",https://www.instagram.com/luun_mid/
